Phrase n°,Temoin,dracula1.txt,dracula2.txt
8078,"Dès qu’elle eut refermé la porte, il me dit :  – Vous avez la même idée que moi",=,"— Et moi, dit-elle gaiement, plus semblable à son ancienne personnalité qu’elle ne l’avait été depuis longtemps, j’essayerai de vous aider de diverses manières en pensant et en écrivant pour vous comme j’en avais l’habitude"
8079,"Parlez",=,"Quelque chose en moi se modifie étrangement, et je me sens plus libre que je ne l’ai été depuis longtemps"
8080,"– Il y a quelque chose de changé, une espérance qui me donne mal au cœur, car elle peut nous induire en erreur",=,"Le visage des trois jeunes hommes s’éclaira dès qu’ils crurent comprendre ce que signifiaient ces mots"
8081,"– D’accord",=,"Mais Van Helsing et moi échangeâmes un regard sérieux et inquiet"
8082,"Savez-vous pourquoi je lui ai demandé d’aller chercher le manuscrit",=,"Sur le moment, nous ne fîmes cependant aucun commentaire"
8083,"– Non, si ce n’est peut-être pour avoir une occasion de me voir seul à seul",=,"Lorsque le trio fut parti accomplir sa mission, Van Helsing pria Mrs Harker d’examiner les exemplaires des journaux et de prendre pour lui celui que Harker avait tenu pendant son séjour au château"
8084,"– C’est vrai en partie, mon cher John",=,"Elle nous quitta"
8085,"En partie seulement",=,"Dès qu’elle eut refermé la porte, il me dit :  — Vous avez la même idée que moi"
8086,"J’ai quelque chose à vous dire",=,"Parlez"
8087,"Mon ami, je vais prendre un grand, un terrible risque",=,"— Il y a quelque chose de changé, une espérance qui me donne mal au coeur, car elle peut nous induire en erreur"
8088,"Au moment où madame Mina a prononcé ces mots qui tiennent notre esprit en suspens, une inspiration m’est venue",=,"— D’accord"
8089,"Il y a trois jours, au cours de l’hypnose, le comte lui a député son esprit afin de lire en elle ou, plus exactement, il l’a appelée afin qu’elle le vît dans sa caisse de terre sur le bateau, au milieu des vagues, au moment où il est libéré par l’aube et par le crépuscule",=,"Savez-vous pourquoi je lui ai demandé d’aller chercher le manuscrit"
8090,"Il a appris, à ce moment, que nous étions ici",=,"— Non, si ce n’est peut-être pour avoir une occasion de me voir seul à seul"
8091,"Car elle, qui peut aller et venir, avec des yeux pour voir et des oreilles pour entendre, a plus à raconter que lui dans son cercueil",=,"— C’est vrai en partie, mon cher John"
8092,"Il fait en ce moment un effort suprême afin de nous échapper",=,"En partie seulement"
8093,"Pour l’instant, il n’a pas besoin d’elle, convaincu dans son immense savoir qu’elle se rendra à son appel",=,"J’ai quelque chose à vous dire"
8094,"Mais il a coupé la communication, il a détendu son pouvoir sur elle afin qu’elle ne revienne plus vers lui",=,"Mon ami, je vais prendre un grand, un terrible risque"
8095,"Voilà, oui, voilà pourquoi j’espère que nos cerveaux d’hommes qui ont si longtemps appartenu à l’humanité et qui n’ont point perdu la grâce divine, l’emporteront sur son cerveau d’enfant, enfermé depuis des siècles dans la tombe et incapable d’arriver à notre niveau, borné qu’il est à des travaux égoïstes et par conséquent mesquins",=,"Au moment où madame Mina a prononcé ces mots qui tiennent notre esprit en suspens, une inspiration m’est venue"
8096,"Voici madame Mina",=,"Il y a trois jours, au cours de l’hypnose, le comte lui a député son esprit afin de lire en elle ou, plus exactement, il l’a appelée afin qu’elle le vît dans sa caisse de terre sur le bateau, au milieu des vagues, au moment où il est libéré par l’aube et par le crépuscule"
8097,"Pas un mot concernant sa transe",=,"Il a appris, à ce moment, que nous étions ici"
8098,"Elle n’en sait rien ; elle en serait abattue, désespérée, au moment où nous avons besoin de tout son espoir, de tout son courage, de tout son cerveau comparable à celui d’un homme, mais qui est celui d’une douce femme, douée de plus, d’une force que le comte lui a transmise et qu’il ne peut lui retirer tout d’un coup, même s’il imagine le contraire",=,"Car elle, qui peut aller et venir, avec des yeux pour voir et des oreilles pour entendre, a plus à raconter que lui dans son cercueil"
8099,"Silence",=,"Il fait en ce moment un effort suprême afin de nous échapper"
8100,"Laissez-moi parler et vous comprendrez",=,"Pour l’instant, il n’a pas besoin d’elle, convaincu dans son immense savoir qu’elle se rendra à son appel"
8101,"John, mon ami, dans quelle terrible impasse nous sommes",=,"Mais il a coupé la communication, il a détendu son pouvoir sur elle afin qu’elle ne revienne plus vers lui"
8102,"J’ai peur comme jamais je n’ai eu peur",=,"Voilà, oui, voilà pourquoi j’espère que nos cerveaux d’hommes qui ont si longtemps appartenu à l’humanité et qui n’ont point perdu la grâce divine, l’emporteront sur son cerveau d’enfant, enfermé depuis des siècles dans la tombe et incapable d’arriver à notre niveau, borné qu’il est à des travaux égoïstes et par conséquent mesquins"
8103,"Nous ne pouvons que nous fier à Dieu",=,"Voici madame Mina"
8104,"Silence, la voici",=,"Pas un mot concernant sa transe"
8105,"Je crus que le professeur allait s’effondrer en une crise nerveuse, comme celle qu’il eut lors de la mort de Lucy ; mais un grand effort lui permit de se ressaisir et il était totalement maître de lui quand entra Mrs Harker, sereine, heureuse, et occupée d’un travail qui semblait lui faire oublier son malheur",=,"Elle n’en sait rien ; elle en serait abattue, désespérée, au moment où nous avons besoin de tout son espoir, de tout son courage, de tout son cerveau comparable à celui d’un homme, mais qui est celui d’une douce femme, douée de plus, d’une force que le comte lui a transmise et qu’il ne peut lui retirer tout d’un coup, même s’il imagine le contraire"
8106,"Elle remit aussitôt un paquet de feuilles dactylographiées à Van Helsing qui les considéra attentivement, son visage s’éclairant à mesure qu’il lisait",=,"Silence"
8107,"Puis il dit, tenant les pages entre le pouce et l’index :  – Ami John, vous qui avez déjà une si grande expérience, et vous aussi, chère madame Mina, qui êtes jeune, voici une leçon pour nous : ne craignons jamais de penser fortement",=,"Laissez-moi parler et vous comprendrez"
8108,"Une demi-idée bourdonne souvent dans mon cerveau, mais autrefois j’avais peur de lui laisser perdre ses ailes… Maintenant, mieux informé, je remonte à l’endroit d’où cette demi-idée m’est venue, et je découvre que c’est tout autre chose, une idée véritable, même si elle est encore trop jeune pour se servir de ses petites ailes",=,"John, mon ami, dans quelle terrible impasse nous sommes"
8109,"Oui, elle est semblable au vilain petit canard de mon ami Hans Andersen ; ce n’est pas du tout une idée-canard, mais une grande idée-cygne qui vogue noblement sur ses grandes ailes lorsque le moment vient d’en faire l’essai",=,"J’ai peur comme jamais je n’ai eu peur"
8110,"Je vous lis ce que Jonathan a écrit : « … à celui de ses descendants qui, bien plus tard, fit à nouveau passer le fleuve à ses troupes, pour envahir la Turquie",=,"Nous ne pouvons que nous fier à Dieu"
8111,"Qui, ayant battu en retraite, revint cependant plusieurs fois à la charge, seul, et laissant derrière lui le champ de bataille où gisaient ses soldats, parce qu’il savait que, finalement, à lui seul, il triompherait",=,"Silence, la voici"
8112,"» Qu’est-ce que cela nous apprend",=,"Je crus que le professeur allait s’effondrer en une crise nerveuse, comme celle qu’il eut lors de la mort de Lucy ; mais un grand effort lui permit de se ressaisir et il était totalement maître de lui quand entra Mrs Harker, sereine, heureuse, et occupée d’un travail qui semblait lui faire oublier son malheur"
8113,"Pas grand-chose",=,"Elle remit aussitôt un paquet de feuilles dactylographiées à Van Helsing qui les considéra attentivement, son visage s’éclairant à mesure qu’il lisait"
8114,"Non",=,"Puis il dit, tenant les pages entre le pouce et l’index :  — Ami John, vous qui avez déjà une si grande expérience, et vous aussi, chère madame Mina, qui êtes jeune, voici une leçon pour nous : ne craignons jamais de penser fortement"
8115,"L’esprit-enfant du comte ne voit rien, c’est pourquoi il parle si librement",=,"Une demi-idée bourdonne souvent dans mon cerveau, mais autrefois j’avais peur de lui laisser perdre ses ailes… Maintenant, mieux informé, je remonte à l’endroit d’où cette demi-idée m’est venue, et je découvre que c’est tout autre chose, une idée véritable, même si elle est encore trop jeune pour se servir de ses petites ailes"
8116,"Votre esprit adulte ne voit rien, le mien non plus… en tout cas pas jusqu’à présent… Non",=,"Oui, elle est semblable au vilain petit canard de mon ami Hans Andersen ; ce n’est pas du tout une idée-canard, mais une grande idée-cygne qui vogue noblement sur ses grandes ailes lorsque le moment vient d’en faire l’essai"
8117,"Mais voici un autre mot d’une personne qui parle sans réfléchir parce qu’elle non plus ne sait pas ce que cela signifie, ce que cela, peut signifier",=,"Je vous lis ce que Jonathan a écrit : «… à celui de ses descendants qui, bien plus tard, fit à nouveau passer le fleuve à ses troupes, pour envahir la Turquie"
8118,"De même, voilà des éléments au repos ; mais que le mouvement de la nature les entraîne et les mette en contact, et, pouf",=,"Qui, ayant battu en retraite, revint cependant plusieurs fois à la charge, seul, et laissant derrière lui le champ de bataille où gisaient ses soldats, parce qu’il savait que, finalement, à lui seul, il triompherait"
8119,"jaillit un éclair de lumière, vaste comme le ciel, qui aveugle et tue et détruit, mais qui révèle la terre ici-bas sur des lieues et des lieues",=,"» Qu’est-ce que cela nous apprend"
8120,"N’est-ce pas ainsi",=,"Pas grand-chose"
8121,"Bon",=,"Non"
8122,"Je m’explique",=,"L’esprit-enfant du comte ne voit rien, c’est pourquoi il parle si librement"
8123,"D’abord, avez-vous étudié la philosophie du crime",=,"Votre esprit adulte ne voit rien, le mien non plus… en tout cas pas jusqu’à présent… Non"
8124,"Oui et non",=,"Mais voici un autre mot d’une personne qui parle sans réfléchir parce qu’elle non plus ne sait pas ce que cela signifie, ce que cela, peut signifier"
8125,"Vous, John, oui, car elle est comprise dans l’étude de la folie",=,"De même, voilà des éléments au repos ; mais que le mouvement de la nature les entraîne et les mette en contact, et, pouf"
8126,"Vous, madame Mina, non, car le crime ne vous concerne pas, sauf qu’il vous a concernée une seule fois",=,"jaillit un éclair de lumière, vaste comme le ciel, qui aveugle et tue et détruit, mais qui révèle la terre ici-bas sur des lieues et des lieues"
8127,"Mais votre esprit va son droit chemin et raisonne du particulier à l’universel",=,"N’est-ce pas ainsi"
8128,"Il y a chez les criminels une particularité si constante, en tout pays, en toute époque, que même la police qui ne sait pas grand-chose de la philosophie, est arrivée empiriquement à l’affirmer",=,"Bon"
8129,"Le criminel s’obstine sur un crime unique, du moins le vrai criminel qui semble prédestiné au crime et ne poursuit rien d’autre",=,"Je m’explique"
8130,"Le criminel n’a pas un cerveau complètement adulte",=,"D’abord, avez-vous étudié la philosophie du crime"
8131,"Il est lucide, habile, plein de ressources",=,"Oui et non"
8132,"Mais en ce qui concerne le cerveau, sa croissance n’est pas complète",=,"Vous, John, oui, car elle est comprise dans l’étude de la folie"
8133,"Sous bien des rapports, il est resté au stade de l’enfant",=,"Vous, madame Mina, non, car le crime ne vous concerne pas, sauf qu’il vous a concernée une seule fois"
8134,"Or, notre criminel est prédestiné au crime ; son cerveau est demeuré infantile, car c’était un enfantillage, ce qu’il a fait",=,"Mais votre esprit va son droit chemin et raisonne du particulier à l’universel"
8135,"Le petit oiseau, le petit poisson, le petit animal ne s’instruisent pas en vertu de principes, mais par l’expérience",=,"Il y a chez les criminels une particularité si constante, en tout pays, en toute époque, que même la police qui ne sait pas grand-chose de la philosophie, est arrivée empiriquement à l’affirmer"
8136,"Et ce qu’ils apprennent leur sert de tremplin pour en faire davantage",=,"Le criminel s’obstine sur un crime unique, du moins le vrai criminel qui semble prédestiné au crime et ne poursuit rien d’autre"
